,index,age,gender,education,job,experience,salary,country,race
5092,5092,24.0,Female,High School,Sales Associate,1.0,30000.0,Canada,Asian
5093,5093,29.0,Male,Bachelor's Degree,Digital Marketing Manager,6.0,95000.0,China,Korean
5094,5094,27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0,Canada,Asian
5095,5095,33.0,Male,PhD,Sales Director,10.0,155000.0,China,Chinese
5096,5096,21.0,Female,High School,Junior Sales Representative,0.0,25000.0,Australia,Asian
5097,5097,36.0,Male,Bachelor's Degree,Sales Manager,11.0,160000.0,Canada,Asian
5098,5098,25.0,Female,Bachelor's Degree,Marketing Manager,3.0,65000.0,Australia,Asian
5099,5099,30.0,Male,Master's Degree,Financial Manager,7.0,120000.0,USA,White
5100,5100,28.0,Female,PhD,Director of Marketing,6.0,105000.0,Australia,Asian
5101,5101,26.0,Male,Bachelor's Degree,Senior Product Marketing Manager,5.0,85000.0,USA,Hispanic
5102,5102,28.0,Female,Master's Degree,Marketing Manager,7.0,110000.0,China,Korean
5103,5103,34.0,Male,PhD,Director of Marketing,12.0,170000.0,Canada,Black
5104,5104,31.0,Male,Bachelor's Degree,Sales Director,9.0,140000.0,China,Korean
5105,5105,24.0,Female,High School,Sales Associate,1.0,30000.0,UK,Mixed
5106,5106,29.0,Male,Bachelor's Degree,Digital Marketing Manager,6.0,95000.0,Australia,Asian
5107,5107,27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0,Australia,Asian
5108,5108,33.0,Male,PhD,Sales Director,10.0,155000.0,Australia,White
5109,5109,21.0,Female,High School,Junior Sales Representative,0.0,25000.0,Australia,Australian
5110,5110,36.0,Male,Bachelor's Degree,Sales Manager,11.0,160000.0,Canada,Black
5111,5111,,Female,Bachelor's Degree,Marketing Manager,3.0,65000.0,UK,Welsh
5112,5112,30.0,Male,Master's Degree,Financial Manager,7.0,120000.0,China,Korean
5113,5113,28.0,Female,PhD,Director of Marketing,6.0,105000.0,USA,Hispanic
5114,5114,26.0,Male,Bachelor's Degree,Senior Product Marketing Manager,5.0,85000.0,USA,African American
5115,5115,28.0,Female,Master's Degree,Marketing Manager,7.0,110000.0,UK,Mixed
5116,5116,34.0,Male,PhD,Director of Marketing,12.0,170000.0,Australia,Asian
5117,5117,31.0,Male,Bachelor's Degree,Sales Director,9.0,140000.0,China,Chinese
5118,5118,24.0,Female,High School,Sales Associate,1.0,30000.0,Australia,White
5119,5119,29.0,Male,Bachelor's Degree,Digital Marketing Manager,6.0,95000.0,Australia,Australian
5120,5120,27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0,Australia,White
5121,5121,33.0,Male,PhD,Sales Director,10.0,155000.0,USA,African American
5122,5122,21.0,Female,High School,Junior Sales Representative,0.0,25000.0,China,Chinese
5123,5123,36.0,Male,Bachelor's Degree,Sales Manager,11.0,160000.0,USA,Asian
5124,5124,23.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,China,White
5125,5125,39.0,Female,Master's Degree,Marketing Manager,12.0,150000.0,Canada,Asian
5126,5126,28.0,Male,Bachelor's Degree,Financial Analyst,4.0,80000.0,Canada,White
5127,5127,31.0,Female,PhD,Research Scientist,8.0,120000.0,Canada,White
5128,5128,35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0,Canada,Black
5129,5129,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,USA,Hispanic
5130,5130,42.0,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,China,Korean
5131,5131,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0,Canada,Asian
5132,5132,33.0,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0,Australia,Asian
5133,5133,24.0,Female,High School,Sales Associate,0.0,25000.0,UK,White
5134,5134,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,UK,White
5135,5135,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,USA,African American
5136,5136,32.0,Male,PhD,Data Scientist,9.0,140000.0,UK,Asian
5137,5137,22.0,Female,High School,Receptionist,0.0,25000.0,UK,Asian
5138,5138,37.0,Male,Bachelor's Degree,Product Manager,12.0,150000.0,UK,Welsh
5139,5139,38.0,Female,Master's Degree,Marketing Director,14.0,170000.0,Australia,White
5140,5140,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Australia,Asian
5141,5141,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,China,Korean
5142,5142,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,USA,African American
5143,5143,34.0,Female,PhD,Research Director,10.0,150000.0,Australia,Asian
5144,5144,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Australia,White
5145,5145,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,UK,Mixed
5146,5146,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,China,White
5147,5147,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,China,Chinese
5148,5148,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,Canada,Black
5149,5149,34.0,Female,PhD,Research Director,10.0,150000.0,USA,Asian
5150,5150,,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,China,White
5151,5151,,Female,Master's Degree,Financial Manager,7.0,120000.0,Australia,Australian
5152,5152,23.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,Australia,Asian
5153,5153,39.0,Female,Master's Degree,Marketing Manager,12.0,150000.0,Australia,Australian
5154,5154,28.0,Male,Bachelor's Degree,Financial Analyst,4.0,80000.0,China,White
5155,5155,31.0,Female,PhD,Research Scientist,8.0,120000.0,Canada,Black
5156,5156,35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0,UK,Asian
5157,5157,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,UK,Asian
5158,5158,,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,UK,Asian
5159,5159,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0,USA,Hispanic
5160,5160,,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0,Canada,Asian
5161,5161,24.0,Female,High School,Sales Associate,0.0,25000.0,Canada,Black
5162,5162,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,China,White
5163,5163,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,USA,African American
5164,5164,32.0,Male,PhD,Data Scientist,9.0,140000.0,USA,Asian
5165,5165,22.0,Female,High School,Receptionist,0.0,25000.0,UK,White
5166,5166,,Male,Bachelor's Degree,Product Manager,12.0,150000.0,Canada,Asian
5167,5167,38.0,Female,Master's Degree,Marketing Director,14.0,170000.0,Canada,Black
5168,5168,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,UK,Mixed
5169,5169,,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Canada,Black
5170,5170,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,China,Korean
5171,5171,,Female,PhD,Research Director,10.0,150000.0,China,White
5172,5172,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Australia,Australian
5173,5173,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,Canada,Asian
5174,5174,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Australia,Australian
5175,5175,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Australia,White
5176,5176,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,USA,African American
5177,5177,34.0,Female,PhD,Research Director,10.0,150000.0,USA,Asian
5178,5178,,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,UK,White
5179,5179,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,Australia,White
5180,5180,23.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,Australia,Australian
5181,5181,39.0,Female,Master's Degree,Marketing Manager,12.0,150000.0,China,Chinese
5182,5182,28.0,Male,Bachelor's Degree,Financial Analyst,4.0,80000.0,China,Korean
5183,5183,31.0,Female,PhD,Research Scientist,8.0,120000.0,China,White
5184,5184,35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0,USA,White
5185,5185,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,China,Korean
5186,5186,42.0,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,Canada,Asian
5187,5187,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0,Canada,Asian
5188,5188,,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0,Canada,Black
5189,5189,,Female,High School,Sales Associate,0.0,25000.0,USA,Hispanic
5190,5190,,Male,Master's Degree,Financial Analyst,6.0,100000.0,Canada,Black
5191,5191,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,Australia,Asian
5192,5192,32.0,Male,PhD,Data Scientist,9.0,140000.0,Canada,White
5193,5193,22.0,Female,High School,Receptionist,0.0,25000.0,USA,White
5194,5194,37.0,Male,Bachelor's Degree,Product Manager,12.0,150000.0,USA,Asian
5195,5195,38.0,Female,Master's Degree,Marketing Director,14.0,170000.0,Australia,White
5196,5196,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,China,Chinese
5197,5197,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Canada,Asian
5198,5198,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,China,Korean
5199,5199,34.0,Female,PhD,Research Director,10.0,150000.0,UK,Welsh
5200,5200,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,UK,Asian
5201,5201,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,USA,Asian
5202,5202,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,China,Chinese
5203,5203,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,China,Korean
5204,5204,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,Asian
5205,5205,34.0,Female,PhD,Research Director,10.0,150000.0,China,Korean
5206,5206,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,UK,Welsh
5207,5207,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,Canada,Black
5208,5208,23.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,USA,Hispanic
5209,5209,39.0,Female,Master's Degree,Marketing Manager,12.0,150000.0,UK,Asian
5210,5210,,Male,Bachelor's Degree,Financial Analyst,4.0,80000.0,China,Korean
5211,5211,31.0,Female,PhD,Research Scientist,8.0,120000.0,Australia,Asian
5212,5212,35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0,China,White
5213,5213,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,USA,Hispanic
5214,5214,,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,USA,Asian
5215,5215,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0,UK,Welsh
5216,5216,33.0,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0,USA,Asian
5217,5217,24.0,Female,High School,Sales Associate,0.0,25000.0,Canada,White
5218,5218,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,Australia,Australian
5219,5219,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,Canada,White
5220,5220,32.0,Male,PhD,Data Scientist,9.0,140000.0,China,Chinese
5221,5221,22.0,Female,High School,Receptionist,0.0,25000.0,Canada,Asian
5222,5222,37.0,Male,Bachelor's Degree,Product Manager,12.0,150000.0,USA,White
5223,5223,38.0,Female,Master's Degree,Marketing Director,14.0,170000.0,USA,Hispanic
5224,5224,,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,USA,African American
5225,5225,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,UK,Welsh
5226,5226,,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,Welsh
5227,5227,34.0,Female,PhD,Research Director,10.0,150000.0,UK,Mixed
5228,5228,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Canada,Asian
5229,5229,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,China,White
5230,5230,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,China,Korean
5231,5231,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,USA,Hispanic
5232,5232,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,Australia,Australian
5233,5233,34.0,Female,PhD,Research Director,10.0,150000.0,USA,Asian
5234,5234,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,UK,White
5235,5235,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,Canada,Black
5236,5236,23.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,China,Chinese
5237,5237,39.0,Female,Master's Degree,Marketing Manager,12.0,150000.0,USA,Asian
5238,5238,28.0,Male,Bachelor's Degree,Financial Analyst,4.0,80000.0,Canada,Black
5239,5239,31.0,Female,PhD,Research Scientist,8.0,120000.0,Canada,Asian
5240,5240,35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0,Australia,Australian
5241,5241,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,UK,Asian
5242,5242,42.0,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,UK,Mixed
5243,5243,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0,Canada,White
5244,5244,33.0,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0,Australia,Asian
5245,5245,24.0,Female,High School,Sales Associate,0.0,25000.0,Canada,Asian
5246,5246,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,Australia,Asian
5247,5247,26.0,Female,Bachelor's Degree,Social M,,,USA,White
5248,5248,28.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,Canada,Asian
5249,5249,36.0,Female,Master's Degree,Marketing Director,11.0,160000.0,China,White
5250,5250,,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,USA,Hispanic
5251,5251,,Female,PhD,Data Scientist,5.0,100000.0,China,Korean
5252,5252,33.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Canada,Asian
5253,5253,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,UK,Welsh
5254,5254,43.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,UK,Welsh
5255,5255,30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,Australia,Australian
5256,5256,34.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,China,Korean
5257,5257,,Female,High School,Sales Associate,0.0,25000.0,Canada,White
5258,5258,31.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,China,Chinese
5259,5259,27.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,Canada,Black
5260,5260,,Male,PhD,Research Scientist,10.0,150000.0,Australia,White
5261,5261,23.0,Female,High School,Receptionist,0.0,25000.0,Australia,Australian
5262,5262,38.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,Australia,Asian
5263,5263,39.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,Canada,Black
5264,5264,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Australia,Asian
5265,5265,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Canada,White
5266,5266,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,White
5267,5267,35.0,Female,PhD,Research Director,11.0,160000.0,UK,Welsh
5268,5268,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,UK,White
5269,5269,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,UK,Welsh
5270,5270,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,China,White
5271,5271,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Canada,Black
5272,5272,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,USA,African American
5273,5273,35.0,Female,PhD,Research Director,11.0,160000.0,Canada,Black
5274,5274,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,China,Chinese
5275,5275,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,Australia,Australian
5276,5276,28.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,UK,Welsh
5277,5277,36.0,Female,Master's Degree,Marketing Director,11.0,160000.0,USA,White
5278,5278,25.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,Canada,White
5279,5279,29.0,Female,PhD,Data Scientist,5.0,100000.0,USA,African American
5280,5280,33.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Australia,Asian
5281,5281,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,China,Chinese
5282,5282,43.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,UK,Mixed
5283,5283,30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,China,Chinese
5284,5284,34.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,UK,Asian
5285,5285,25.0,Female,High School,Sales Associate,0.0,25000.0,Australia,Asian
5286,5286,31.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,Australia,White
5287,5287,27.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,USA,Hispanic
5288,5288,33.0,Male,PhD,Research Scientist,10.0,150000.0,China,White
5289,5289,23.0,Female,High School,Receptionist,0.0,25000.0,UK,White
5290,5290,,Male,Bachelor's Degree,Product Manager,13.0,160000.0,Canada,Asian
5291,5291,39.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,Australia,White
5292,5292,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Canada,Asian
5293,5293,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,China,Korean
5294,5294,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,Welsh
5295,5295,35.0,Female,PhD,Research Director,11.0,160000.0,UK,Welsh
5296,5296,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,USA,Hispanic
5297,5297,,Female,Master's Degree,Financial Manager,8.0,120000.0,Australia,Australian
5298,5298,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,China,White
5299,5299,,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Canada,White
5300,5300,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,White
5301,5301,35.0,Female,PhD,Research Director,11.0,160000.0,China,Chinese
5302,5302,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,USA,Asian
5303,5303,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,UK,Welsh
5304,5304,28.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,Canada,Asian
5305,5305,36.0,Female,Master's Degree,Marketing Director,11.0,160000.0,Canada,Black
5306,5306,25.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,USA,African American
5307,5307,29.0,Female,PhD,Data Scientist,5.0,100000.0,USA,African American
5308,5308,33.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Canada,White
5309,5309,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,Canada,Asian
5310,5310,43.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,China,Chinese
5311,5311,30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,Australia,Australian
5312,5312,34.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,Canada,Asian
5313,5313,25.0,Female,High School,Sales Associate,0.0,25000.0,USA,African American
5314,5314,31.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,China,Chinese
5315,5315,27.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,China,Chinese
5316,5316,33.0,Male,PhD,Research Scientist,10.0,150000.0,Canada,Black
5317,5317,23.0,Female,High School,Receptionist,0.0,25000.0,China,White
5318,5318,38.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,Australia,Australian
5319,5319,39.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,USA,Asian
5320,5320,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,USA,White
5321,5321,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,UK,Welsh
5322,5322,,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,Mixed
5323,5323,35.0,Female,PhD,Research Director,11.0,160000.0,USA,African American
5324,5324,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,UK,White
5325,5325,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,UK,Mixed
5326,5326,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,USA,Hispanic
5327,5327,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Australia,White
5328,5328,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,White
5329,5329,35.0,Female,PhD,Research Director,11.0,160000.0,UK,Welsh
5330,5330,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Australia,Asian
5331,5331,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,USA,White
